order_id,product_id,cost_price,list_price,quantity,discount_percent,discount,sale_price,profit
4320,TEC-PH-10004897,20,20,3,4,0.8,19.2,-0.8000000000000007
4321,OFF-ST-10003123,30,30,1,2,0.6,29.4,-0.6000000000000014
4322,OFF-BI-10001658,10,10,2,5,0.5,9.5,-0.5
4323,TEC-PH-10002834,290,320,3,3,9.6,310.4,20.399999999999977
4324,OFF-BI-10002160,0,0,2,4,0.0,0.0,0.0
4325,OFF-AR-10004999,10,10,3,3,0.3,9.7,-0.3000000000000007
4326,TEC-AC-10003280,60,70,3,2,1.4,68.6,8.599999999999994
4327,OFF-AR-10000315,10,10,3,2,0.2,9.8,-0.1999999999999993
4328,OFF-PA-10000007,20,20,5,5,1.0,19.0,-1.0
4329,OFF-PA-10000791,30,40,9,5,2.0,38.0,8.0
4330,OFF-PA-10000556,20,20,3,4,0.8,19.2,-0.8000000000000007
4331,OFF-AP-10000804,20,20,5,3,0.6,19.4,-0.6000000000000014
4332,TEC-AC-10001998,20,20,1,3,0.6,19.4,-0.6000000000000014
4333,OFF-BI-10003476,20,20,5,2,0.4,19.6,-0.3999999999999986
4334,TEC-AC-10003237,50,50,6,3,1.5,48.5,-1.5
4335,OFF-EN-10003798,20,30,2,5,1.5,28.5,8.5
4336,OFF-EN-10003068,10,10,1,4,0.4,9.6,-0.40000000000000036
4337,FUR-FU-10002088,10,10,2,2,0.2,9.8,-0.1999999999999993
4338,TEC-AC-10000158,90,110,3,4,4.4,105.6,15.599999999999994
4339,OFF-PA-10000482,100,110,3,2,2.2,107.8,7.799999999999997
4340,OFF-PA-10004888,10,10,1,4,0.4,9.6,-0.40000000000000036
4341,OFF-AR-10003478,20,20,2,5,1.0,19.0,-1.0
4342,OFF-ST-10003208,500,540,3,4,21.6,518.4,18.399999999999977
4343,OFF-BI-10004970,20,20,6,4,0.8,19.2,-0.8000000000000007
4344,TEC-PH-10000038,580,660,6,2,13.2,646.8,66.79999999999995
4345,TEC-AC-10001552,90,100,2,4,4.0,96.0,6.0
4346,TEC-AC-10002926,160,200,4,4,8.0,192.0,32.0
4347,FUR-CH-10001394,590,630,2,5,31.5,598.5,8.5
4348,FUR-FU-10004053,60,60,3,3,1.8,58.2,-1.7999999999999972
4349,OFF-BI-10004230,20,20,2,3,0.6,19.4,-0.6000000000000014
4350,OFF-ST-10000060,380,420,8,2,8.4,411.6,31.600000000000023
4351,OFF-ST-10001325,20,20,2,5,1.0,19.0,-1.0
4352,TEC-AC-10003441,30,30,2,2,0.6,29.4,-0.6000000000000014
4353,TEC-PH-10003215,90,100,4,3,3.0,97.0,7.0
4354,OFF-PA-10002005,10,10,2,2,0.2,9.8,-0.1999999999999993
4355,OFF-BI-10004465,20,20,8,2,0.4,19.6,-0.3999999999999986
4356,OFF-BI-10000545,1300,1600,7,4,64.0,1536.0,236.0
4357,OFF-AR-10003752,30,40,4,3,1.2,38.8,8.799999999999997
4358,OFF-PA-10001937,10,10,2,4,0.4,9.6,-0.40000000000000036
4359,FUR-FU-10004306,60,80,1,5,4.0,76.0,16.0
4360,FUR-CH-10003973,440,520,2,4,20.8,499.2,59.19999999999999
4361,OFF-PA-10000565,90,110,2,3,3.3,106.7,16.700000000000003
4362,TEC-PH-10003875,30,30,3,4,1.2,28.8,-1.1999999999999993
4363,OFF-AR-10001953,100,130,3,3,3.9,126.1,26.099999999999994
4364,OFF-AR-10001374,20,30,4,2,0.6,29.4,9.399999999999999
4365,OFF-ST-10003816,580,700,4,5,35.0,665.0,85.0
4366,OFF-FA-10001843,10,10,3,3,0.3,9.7,-0.3000000000000007
4367,OFF-AR-10000657,20,20,10,5,1.0,19.0,-1.0
4368,OFF-FA-10000936,10,10,4,4,0.4,9.6,-0.40000000000000036
4369,OFF-PA-10003657,20,20,6,3,0.6,19.4,-0.6000000000000014
4370,OFF-BI-10001989,90,100,5,4,4.0,96.0,6.0
4371,OFF-AR-10002987,30,40,2,2,0.8,39.2,9.200000000000003
4372,OFF-LA-10000414,40,50,5,3,1.5,48.5,8.5
4373,OFF-AR-10003602,10,10,2,4,0.4,9.6,-0.40000000000000036
4374,TEC-AC-10002550,130,160,5,3,4.8,155.2,25.19999999999999
4375,OFF-AP-10002998,90,100,6,2,2.0,98.0,8.0
4376,FUR-FU-10003708,280,300,5,5,15.0,285.0,5.0
4377,OFF-AP-10001391,220,270,3,5,13.5,256.5,36.5
4378,FUR-CH-10003973,1280,1490,5,2,29.8,1460.2,180.20000000000005
4379,OFF-EN-10000461,20,20,2,5,1.0,19.0,-1.0
4380,OFF-EN-10002831,70,70,2,4,2.8,67.2,-2.799999999999997
4381,OFF-AR-10004648,50,60,3,3,1.8,58.2,8.200000000000003
4382,FUR-TA-10001857,210,250,3,4,10.0,240.0,30.0
4383,OFF-BI-10000546,0,0,5,3,0.0,0.0,0.0
4384,FUR-BO-10004690,360,380,4,2,7.6,372.4,12.399999999999977
4385,TEC-PH-10001557,140,150,2,2,3.0,147.0,7.0
4386,FUR-BO-10002545,780,910,5,3,27.3,882.7,102.70000000000005
4387,OFF-AP-10001366,40,40,4,2,0.8,39.2,-0.7999999999999972
4388,OFF-BI-10001628,30,30,3,2,0.6,29.4,-0.6000000000000014
4389,OFF-PA-10003651,40,50,7,5,2.5,47.5,7.5
4390,FUR-BO-10003159,170,180,2,5,9.0,171.0,1.0
4391,TEC-PH-10001459,1080,1260,3,3,37.8,1222.2,142.20000000000005
4392,OFF-AR-10004602,60,70,3,3,2.1,67.9,7.900000000000006
4393,OFF-AR-10001953,60,70,2,4,2.8,67.2,7.200000000000003
4394,TEC-PH-10000923,50,60,5,2,1.2,58.8,8.799999999999997
4395,OFF-ST-10002583,30,30,1,4,1.2,28.8,-1.1999999999999993
4396,OFF-BI-10000977,30,30,3,5,1.5,28.5,-1.5
4397,TEC-PH-10002549,320,360,2,3,10.8,349.2,29.19999999999999
4398,FUR-CH-10002880,150,170,2,3,5.1,164.9,14.900000000000006
4399,FUR-FU-10003039,60,70,2,4,2.8,67.2,7.200000000000003
4400,OFF-EN-10003055,180,200,5,2,4.0,196.0,16.0
4401,OFF-AP-10002945,850,900,3,2,18.0,882.0,32.0
4402,FUR-FU-10004306,830,970,5,5,48.5,921.5,91.5
4403,OFF-AR-10002445,10,10,2,5,0.5,9.5,-0.5
4404,OFF-AR-10002445,20,20,3,2,0.4,19.6,-0.3999999999999986
4405,TEC-AC-10002345,30,30,3,2,0.6,29.4,-0.6000000000000014
4406,OFF-ST-10001558,30,40,3,3,1.2,38.8,8.799999999999997
4407,OFF-PA-10001622,10,10,2,4,0.4,9.6,-0.40000000000000036
4408,OFF-PA-10000418,280,310,3,2,6.2,303.8,23.80000000000001
4409,OFF-BI-10000343,0,0,1,5,0.0,0.0,0.0
4410,OFF-LA-10004425,10,10,2,2,0.2,9.8,-0.1999999999999993
4411,OFF-AR-10001897,100,110,6,5,5.5,104.5,4.5
4412,OFF-PA-10003883,20,20,3,5,1.0,19.0,-1.0
4413,TEC-PH-10003963,500,620,3,3,18.6,601.4,101.39999999999998
4414,OFF-AP-10001303,50,60,3,5,3.0,57.0,7.0
4415,OFF-BI-10003925,360,390,1,5,19.5,370.5,10.5
4416,TEC-PH-10004586,490,580,2,2,11.6,568.4,78.39999999999998
4417,OFF-FA-10003495,20,30,5,2,0.6,29.4,9.399999999999999
4418,OFF-BI-10002867,420,480,8,3,14.4,465.6,45.60000000000002
4419,FUR-FU-10003773,180,190,3,4,7.6,182.4,2.4000000000000057
4420,OFF-BI-10002954,10,10,4,5,0.5,9.5,-0.5
4421,OFF-SU-10002537,40,40,5,4,1.6,38.4,-1.6000000000000014
4422,OFF-AR-10001374,20,20,3,5,1.0,19.0,-1.0
4423,OFF-AP-10001492,20,20,2,5,1.0,19.0,-1.0
4424,FUR-BO-10003546,280,300,3,4,12.0,288.0,8.0
4425,TEC-PH-10002185,30,30,5,4,1.2,28.8,-1.1999999999999993
4426,OFF-BI-10000315,100,110,6,5,5.5,104.5,4.5
4427,TEC-PH-10002350,50,60,2,2,1.2,58.8,8.799999999999997
4428,OFF-PA-10002666,20,30,3,3,0.9,29.1,9.100000000000001
4429,FUR-CH-10004495,1470,1810,6,2,36.2,1773.8,303.79999999999995
4430,OFF-AR-10001725,60,70,3,4,2.8,67.2,7.200000000000003
4431,OFF-FA-10002280,20,20,4,3,0.6,19.4,-0.6000000000000014
4432,OFF-AR-10001770,10,10,3,4,0.4,9.6,-0.40000000000000036
4433,FUR-FU-10002885,20,20,5,4,0.8,19.2,-0.8000000000000007
4434,OFF-AR-10003772,10,10,1,3,0.3,9.7,-0.3000000000000007
4435,FUR-TA-10003392,740,840,3,4,33.6,806.4,66.39999999999998
4436,OFF-BI-10000014,0,0,1,2,0.0,0.0,0.0
4437,OFF-AR-10003217,30,30,7,2,0.6,29.4,-0.6000000000000014
4438,OFF-AP-10002403,20,30,3,5,1.5,28.5,8.5
4439,OFF-PA-10001972,10,10,2,4,0.4,9.6,-0.40000000000000036
4440,OFF-PA-10004041,20,20,4,3,0.6,19.4,-0.6000000000000014
4441,TEC-AC-10004975,100,110,1,2,2.2,107.8,7.799999999999997
4442,OFF-ST-10001932,870,970,5,3,29.1,940.9,70.89999999999998
4443,OFF-AR-10001761,30,30,5,2,0.6,29.4,-0.6000000000000014
4444,OFF-PA-10002262,20,30,5,2,0.6,29.4,9.399999999999999
4445,OFF-EN-10004483,70,80,5,3,2.4,77.6,7.599999999999994
4446,OFF-PA-10003270,20,30,6,2,0.6,29.4,9.399999999999999
4447,OFF-BI-10001634,20,30,4,2,0.6,29.4,9.399999999999999
4448,OFF-ST-10000675,160,170,5,4,6.8,163.2,3.1999999999999886
4449,FUR-FU-10000732,10,10,2,4,0.4,9.6,-0.40000000000000036
4450,OFF-PA-10004355,10,10,1,5,0.5,9.5,-0.5
4451,OFF-EN-10000056,160,190,3,5,9.5,180.5,20.5
4452,FUR-FU-10000221,30,30,5,3,0.9,29.1,-0.8999999999999986
4453,OFF-EN-10003567,40,40,2,2,0.8,39.2,-0.7999999999999972
4454,FUR-BO-10001811,1080,1280,5,2,25.6,1254.4,174.4000000000001
4455,OFF-ST-10002486,20,30,4,5,1.5,28.5,8.5
4456,FUR-CH-10002372,110,130,2,4,5.2,124.8,14.799999999999997
4457,OFF-BI-10003274,10,10,2,3,0.3,9.7,-0.3000000000000007
4458,OFF-PA-10001878,210,240,5,3,7.2,232.8,22.80000000000001
4459,OFF-SU-10002881,1180,1330,2,5,66.5,1263.5,83.5
4460,FUR-FU-10001979,30,30,1,4,1.2,28.8,-1.1999999999999993
4461,OFF-ST-10001522,140,150,2,4,6.0,144.0,4.0
4462,TEC-AC-10003657,50,50,2,3,1.5,48.5,-1.5
4463,OFF-BI-10001718,70,80,4,4,3.2,76.8,6.799999999999997
4464,OFF-PA-10003022,10,10,3,3,0.3,9.7,-0.3000000000000007
4465,OFF-AP-10000891,180,210,2,2,4.2,205.8,25.80000000000001
4466,OFF-BI-10004970,0,0,1,5,0.0,0.0,0.0
4467,OFF-AR-10003759,20,20,9,5,1.0,19.0,-1.0
4468,OFF-EN-10003001,150,170,2,5,8.5,161.5,11.5
4469,FUR-BO-10000780,290,320,2,2,6.4,313.6,23.600000000000023
4470,OFF-PA-10001972,10,10,2,3,0.3,9.7,-0.3000000000000007
4471,FUR-CH-10003535,120,130,3,4,5.2,124.8,4.799999999999997
4472,FUR-CH-10003774,50,60,1,2,1.2,58.8,8.799999999999997
4473,TEC-AC-10004571,210,240,3,3,7.2,232.8,22.80000000000001
4474,FUR-TA-10004442,280,340,2,3,10.2,329.8,49.80000000000001
4475,OFF-PA-10002787,20,20,3,2,0.4,19.6,-0.3999999999999986
4476,FUR-FU-10004586,20,20,4,2,0.4,19.6,-0.3999999999999986
4477,OFF-PA-10002606,10,10,2,4,0.4,9.6,-0.40000000000000036
4478,OFF-ST-10000129,290,330,3,5,16.5,313.5,23.5
4479,FUR-TA-10003748,220,250,2,2,5.0,245.0,25.0
4480,OFF-PA-10004948,20,20,5,2,0.4,19.6,-0.3999999999999986
4481,OFF-FA-10001561,20,20,7,2,0.4,19.6,-0.3999999999999986
4482,OFF-AP-10002998,40,40,2,4,1.6,38.4,-1.6000000000000014
4483,OFF-BI-10003981,30,40,12,4,1.6,38.4,8.399999999999999
4484,OFF-PA-10001725,100,120,3,5,6.0,114.0,14.0
4485,OFF-BI-10002071,10,10,2,2,0.2,9.8,-0.1999999999999993
4486,OFF-PA-10000477,20,20,3,2,0.4,19.6,-0.3999999999999986
4487,OFF-PA-10004359,260,310,3,3,9.3,300.7,40.69999999999999
4488,OFF-BI-10000962,20,20,5,3,0.6,19.4,-0.6000000000000014
4489,OFF-SU-10003567,70,70,9,4,2.8,67.2,-2.799999999999997
4490,OFF-BI-10003708,0,0,3,3,0.0,0.0,0.0
4491,FUR-TA-10001095,370,420,3,4,16.8,403.2,33.19999999999999
4492,TEC-CO-10001571,590,660,2,3,19.8,640.2,50.200000000000045
4493,FUR-FU-10000221,10,10,2,4,0.4,9.6,-0.40000000000000036
4494,OFF-PA-10001972,30,40,7,5,2.0,38.0,8.0
4495,FUR-CH-10000015,750,910,6,5,45.5,864.5,114.5
4496,FUR-BO-10004015,800,920,9,4,36.8,883.2,83.20000000000005
4497,OFF-PA-10002036,30,40,6,2,0.8,39.2,9.200000000000003
4498,OFF-BI-10003650,560,630,4,2,12.6,617.4,57.39999999999998
4499,OFF-PA-10003309,10,10,2,5,0.5,9.5,-0.5
4500,OFF-PA-10002787,10,10,2,2,0.2,9.8,-0.1999999999999993
4501,OFF-BI-10000174,20,20,5,5,1.0,19.0,-1.0
4502,OFF-PA-10002005,30,30,5,2,0.6,29.4,-0.6000000000000014
4503,OFF-FA-10002815,20,20,6,2,0.4,19.6,-0.3999999999999986
4504,TEC-PH-10000213,160,170,7,5,8.5,161.5,1.5
4505,OFF-AP-10000828,320,360,2,4,14.4,345.6,25.600000000000023
4506,TEC-AC-10004708,50,60,3,5,3.0,57.0,7.0
4507,TEC-PH-10001530,710,820,3,5,41.0,779.0,69.0
4508,OFF-ST-10002301,20,20,1,4,0.8,19.2,-0.8000000000000007
4509,FUR-FU-10002554,20,20,1,4,0.8,19.2,-0.8000000000000007
4510,FUR-TA-10001520,140,170,3,2,3.4,166.6,26.599999999999994
4511,FUR-FU-10001085,40,40,2,3,1.2,38.8,-1.2000000000000028
4512,OFF-BI-10001597,70,80,2,4,3.2,76.8,6.799999999999997
4513,OFF-BI-10002429,50,50,6,3,1.5,48.5,-1.5
4514,OFF-ST-10001590,10,10,1,4,0.4,9.6,-0.40000000000000036
4515,FUR-CH-10000847,270,290,1,3,8.7,281.3,11.300000000000011
4516,OFF-AR-10003179,30,40,4,3,1.2,38.8,8.799999999999997
4517,OFF-PA-10000807,20,20,5,4,0.8,19.2,-0.8000000000000007
4518,OFF-BI-10002103,50,50,7,2,1.0,49.0,-1.0
4519,OFF-AR-10004441,20,20,4,4,0.8,19.2,-0.8000000000000007
4520,OFF-ST-10003805,1190,1350,8,3,40.5,1309.5,119.5
4521,TEC-AC-10001284,50,60,3,3,1.8,58.2,8.200000000000003
4522,FUR-FU-10000221,20,20,4,3,0.6,19.4,-0.6000000000000014
4523,OFF-FA-10001229,10,10,3,3,0.3,9.7,-0.3000000000000007
4524,OFF-LA-10001569,30,30,7,3,0.9,29.1,-0.8999999999999986
4525,FUR-FU-10004018,70,90,6,5,4.5,85.5,15.5
4526,TEC-PH-10004536,250,270,2,2,5.4,264.6,14.600000000000023
4527,OFF-PA-10004353,90,100,5,3,3.0,97.0,7.0
4528,FUR-FU-10004848,40,40,4,3,1.2,38.8,-1.2000000000000028
4529,TEC-AC-10004864,100,120,4,5,6.0,114.0,14.0
4530,OFF-BI-10002393,0,0,2,3,0.0,0.0,0.0
4531,FUR-CH-10002335,360,410,2,4,16.4,393.6,33.60000000000002
4532,OFF-ST-10001590,30,40,3,3,1.2,38.8,8.799999999999997
4533,FUR-CH-10002774,100,120,3,4,4.8,115.2,15.200000000000003
4534,OFF-EN-10001219,20,20,2,2,0.4,19.6,-0.3999999999999986
4535,OFF-PA-10001947,10,10,2,4,0.4,9.6,-0.40000000000000036
4536,FUR-FU-10003142,20,20,3,4,0.8,19.2,-0.8000000000000007
4537,OFF-BI-10001543,90,90,3,4,3.6,86.4,-3.5999999999999943
4538,OFF-AR-10003560,20,20,3,2,0.4,19.6,-0.3999999999999986
4539,OFF-AR-10004757,10,10,4,5,0.5,9.5,-0.5
4540,TEC-PH-10003800,100,110,2,4,4.4,105.6,5.599999999999994
4541,FUR-TA-10004152,430,490,7,5,24.5,465.5,35.5
4542,OFF-BI-10000756,10,10,7,3,0.3,9.7,-0.3000000000000007
4543,OFF-EN-10004206,280,330,2,2,6.6,323.4,43.39999999999998
4544,FUR-CH-10004477,350,380,9,4,15.2,364.8,14.800000000000011
4545,TEC-PH-10003505,120,150,2,3,4.5,145.5,25.5
4546,TEC-PH-10000526,510,540,7,4,21.6,518.4,8.399999999999977
4547,OFF-BI-10003314,0,0,2,2,0.0,0.0,0.0
4548,OFF-AR-10003190,10,10,3,2,0.2,9.8,-0.1999999999999993
4549,FUR-FU-10001861,10,10,1,3,0.3,9.7,-0.3000000000000007
4550,TEC-PH-10003963,560,660,4,5,33.0,627.0,67.0
4551,OFF-LA-10003388,10,10,2,5,0.5,9.5,-0.5
4552,FUR-TA-10002855,300,350,3,3,10.5,339.5,39.5
4553,FUR-CH-10004886,200,230,3,4,9.2,220.8,20.80000000000001
4554,OFF-PA-10003657,10,10,3,3,0.3,9.7,-0.3000000000000007
4555,OFF-BI-10004738,50,60,3,4,2.4,57.6,7.600000000000001
4556,OFF-FA-10003112,20,30,4,5,1.5,28.5,8.5
4557,OFF-ST-10002486,20,30,4,4,1.2,28.8,8.8
4558,OFF-BI-10003984,10,10,1,4,0.4,9.6,-0.40000000000000036
4559,OFF-EN-10004773,40,50,2,4,2.0,48.0,8.0
4560,FUR-CH-10001146,120,130,3,3,3.9,126.1,6.099999999999994
4561,OFF-EN-10003296,260,270,3,5,13.5,256.5,-3.5
4562,TEC-PH-10000193,90,110,3,4,4.4,105.6,15.599999999999994
4563,FUR-FU-10002111,40,40,5,5,2.0,38.0,-2.0
4564,FUR-CH-10003298,390,420,4,5,21.0,399.0,9.0
4565,OFF-ST-10004950,90,100,6,3,3.0,97.0,7.0
4566,OFF-AP-10002350,40,50,3,2,1.0,49.0,9.0
4567,OFF-BI-10004233,30,30,6,2,0.6,29.4,-0.6000000000000014
4568,OFF-PA-10001892,20,20,4,3,0.6,19.4,-0.6000000000000014
4569,OFF-BI-10003291,10,10,6,2,0.2,9.8,-0.1999999999999993
4570,FUR-FU-10004017,80,80,3,3,2.4,77.6,-2.4000000000000057
4571,OFF-AR-10002445,20,20,3,3,0.6,19.4,-0.6000000000000014
4572,OFF-BI-10001718,110,130,2,3,3.9,126.1,16.099999999999994
4573,TEC-CO-10004202,420,480,2,5,24.0,456.0,36.0
4574,TEC-PH-10002103,580,660,7,2,13.2,646.8,66.79999999999995
4575,FUR-FU-10003724,30,30,4,3,0.9,29.1,-0.8999999999999986
4576,OFF-AR-10003732,10,10,5,3,0.3,9.7,-0.3000000000000007
4577,OFF-ST-10000885,30,30,2,3,0.9,29.1,-0.8999999999999986
4578,OFF-BI-10004817,10,10,1,3,0.3,9.7,-0.3000000000000007
4579,OFF-BI-10001670,100,110,3,4,4.4,105.6,5.599999999999994
4580,OFF-PA-10002709,70,70,11,4,2.8,67.2,-2.799999999999997
4581,TEC-AC-10004469,220,240,6,5,12.0,228.0,8.0
4582,FUR-FU-10003424,30,30,3,3,0.9,29.1,-0.8999999999999986
4583,OFF-LA-10003720,20,20,8,4,0.8,19.2,-0.8000000000000007
4584,OFF-AR-10000390,10,10,2,4,0.4,9.6,-0.40000000000000036
4585,OFF-EN-10001335,70,80,7,3,2.4,77.6,7.599999999999994
4586,OFF-AR-10003469,10,10,5,2,0.2,9.8,-0.1999999999999993
4587,OFF-BI-10003718,500,590,6,5,29.5,560.5,60.5
4588,OFF-FA-10004838,10,10,3,5,0.5,9.5,-0.5
4589,FUR-FU-10002508,30,30,3,3,0.9,29.1,-0.8999999999999986
4590,OFF-ST-10001511,380,450,7,5,22.5,427.5,47.5
4591,OFF-SU-10000952,20,20,2,2,0.4,19.6,-0.3999999999999986
4592,TEC-PH-10002275,270,300,2,4,12.0,288.0,18.0
4593,FUR-CH-10003535,130,150,3,3,4.5,145.5,15.5
4594,OFF-AP-10004052,10,10,2,2,0.2,9.8,-0.1999999999999993
4595,FUR-TA-10003473,790,900,3,5,45.0,855.0,65.0
4596,OFF-AR-10001897,40,50,3,5,2.5,47.5,7.5
4597,OFF-AR-10000034,20,30,8,2,0.6,29.4,9.399999999999999
4598,OFF-SU-10004115,20,20,3,5,1.0,19.0,-1.0
4599,OFF-AP-10001947,80,90,5,2,1.8,88.2,8.200000000000003
4600,FUR-CH-10004853,130,150,1,3,4.5,145.5,15.5
4601,OFF-EN-10000483,130,140,9,5,7.0,133.0,3.0
4602,OFF-FA-10001332,10,10,4,2,0.2,9.8,-0.1999999999999993
4603,OFF-PA-10003790,20,20,1,5,1.0,19.0,-1.0
4604,OFF-PA-10003134,140,150,4,3,4.5,145.5,5.5
4605,OFF-EN-10004459,10,10,2,2,0.2,9.8,-0.1999999999999993
4606,TEC-AC-10003628,160,170,7,4,6.8,163.2,3.1999999999999886
4607,TEC-PH-10004093,40,50,1,3,1.5,48.5,8.5
4608,OFF-ST-10001490,440,540,3,2,10.8,529.2,89.20000000000005
4609,OFF-BI-10000605,10,10,2,5,0.5,9.5,-0.5
4610,OFF-PA-10004255,40,50,7,3,1.5,48.5,8.5
4611,FUR-FU-10000023,50,50,8,5,2.5,47.5,-2.5
4612,OFF-BI-10000285,30,30,4,5,1.5,28.5,-1.5
4613,OFF-AR-10000588,40,50,3,2,1.0,49.0,9.0
4614,OFF-PA-10002250,20,20,5,2,0.4,19.6,-0.3999999999999986
4615,OFF-AP-10002457,50,60,3,5,3.0,57.0,7.0
4616,OFF-FA-10002763,20,30,9,3,0.9,29.1,9.100000000000001
4617,TEC-AC-10000109,110,130,3,2,2.6,127.4,17.400000000000006
4618,TEC-PH-10002415,510,590,2,4,23.6,566.4,56.39999999999998
4619,FUR-CH-10000785,490,540,3,5,27.0,513.0,23.0
4620,TEC-CO-10001449,2560,2880,6,2,57.6,2822.4,262.4000000000001
4621,OFF-BI-10001670,80,90,3,5,4.5,85.5,5.5
4622,OFF-ST-10001328,70,80,5,3,2.4,77.6,7.599999999999994
4623,OFF-SU-10001225,10,10,3,4,0.4,9.6,-0.40000000000000036
4624,OFF-PA-10000357,170,180,4,4,7.2,172.8,2.8000000000000114
4625,OFF-ST-10000046,210,260,2,2,5.2,254.8,44.80000000000001
4626,FUR-FU-10000023,10,10,3,5,0.5,9.5,-0.5
4627,OFF-ST-10003455,70,80,5,5,4.0,76.0,6.0
4628,OFF-ST-10000876,20,20,2,3,0.6,19.4,-0.6000000000000014
4629,OFF-AR-10003582,130,140,5,3,4.2,135.8,5.800000000000011
4630,OFF-ST-10004258,40,40,3,5,2.0,38.0,-2.0
4631,FUR-FU-10000719,20,20,2,3,0.6,19.4,-0.6000000000000014
4632,OFF-LA-10001297,40,50,5,2,1.0,49.0,9.0
4633,FUR-FU-10000723,100,120,3,4,4.8,115.2,15.200000000000003
4634,FUR-BO-10003893,470,590,6,5,29.5,560.5,90.5
4635,OFF-ST-10000736,60,80,1,5,4.0,76.0,16.0
4636,OFF-ST-10000736,210,240,3,2,4.8,235.2,25.19999999999999
4637,OFF-AR-10003373,100,120,4,2,2.4,117.6,17.599999999999994
4638,OFF-AR-10000390,10,10,3,4,0.4,9.6,-0.40000000000000036
4639,OFF-AR-10001725,40,50,2,5,2.5,47.5,7.5
4640,TEC-CO-10001943,1410,1600,8,2,32.0,1568.0,158.0
4641,OFF-EN-10002312,10,10,1,2,0.2,9.8,-0.1999999999999993
4642,OFF-BI-10000831,0,0,4,5,0.0,0.0,0.0
4643,FUR-CH-10000749,510,580,4,5,29.0,551.0,41.0
4644,OFF-BI-10002003,10,10,2,3,0.3,9.7,-0.3000000000000007
4645,TEC-MA-10001972,500,560,2,5,28.0,532.0,32.0
4646,FUR-CH-10000225,140,150,2,3,4.5,145.5,5.5
4647,OFF-PA-10001622,10,10,3,5,0.5,9.5,-0.5
4648,FUR-CH-10004983,340,430,3,3,12.9,417.1,77.10000000000002
4649,OFF-PA-10003228,410,440,9,3,13.2,426.8,16.80000000000001
4650,OFF-SU-10004498,50,60,5,2,1.2,58.8,8.799999999999997
4651,OFF-PA-10001878,190,240,5,3,7.2,232.8,42.80000000000001
4652,OFF-PA-10002923,160,200,4,3,6.0,194.0,34.0
4653,OFF-PA-10001838,10,10,2,3,0.3,9.7,-0.3000000000000007
4654,OFF-ST-10003123,140,170,5,3,5.1,164.9,24.900000000000006
4655,OFF-FA-10001332,0,0,1,4,0.0,0.0,0.0
4656,OFF-ST-10003442,40,50,2,3,1.5,48.5,8.5
4657,OFF-AR-10001468,50,60,2,2,1.2,58.8,8.799999999999997
4658,OFF-AP-10003266,20,20,2,4,0.8,19.2,-0.8000000000000007
4659,OFF-PA-10002230,10,10,2,3,0.3,9.7,-0.3000000000000007
4660,OFF-AP-10003622,20,20,7,3,0.6,19.4,-0.6000000000000014
4661,TEC-AC-10001542,30,30,3,5,1.5,28.5,-1.5
4662,FUR-CH-10002965,720,840,6,3,25.2,814.8,94.79999999999995
4663,OFF-ST-10000563,70,80,3,3,2.4,77.6,7.599999999999994
4664,OFF-LA-10002787,0,0,1,5,0.0,0.0,0.0
4665,OFF-BI-10004022,10,10,9,2,0.2,9.8,-0.1999999999999993
4666,OFF-LA-10001158,20,20,2,5,1.0,19.0,-1.0
4667,FUR-FU-10000076,70,80,4,4,3.2,76.8,6.799999999999997
4668,TEC-AC-10002335,70,70,2,3,2.1,67.9,-2.0999999999999943
4669,OFF-BI-10002827,10,10,10,2,0.2,9.8,-0.1999999999999993
4670,FUR-BO-10001601,500,620,7,4,24.8,595.2,95.20000000000005
4671,OFF-ST-10001932,700,770,5,3,23.1,746.9,46.89999999999998
4672,OFF-AP-10001005,240,280,4,2,5.6,274.4,34.39999999999998
4673,TEC-PH-10004042,580,640,4,2,12.8,627.2,47.200000000000045
4674,TEC-PH-10001079,110,120,1,3,3.6,116.4,6.400000000000006
4675,FUR-FU-10002918,220,270,3,2,5.4,264.6,44.60000000000002
4676,FUR-FU-10003832,20,20,2,5,1.0,19.0,-1.0
4677,OFF-BI-10001617,30,30,4,2,0.6,29.4,-0.6000000000000014
4678,OFF-ST-10000736,70,80,1,3,2.4,77.6,7.599999999999994
4679,TEC-AC-10004877,70,80,12,2,1.6,78.4,8.400000000000006
4680,OFF-ST-10003221,20,20,2,4,0.8,19.2,-0.8000000000000007
4681,OFF-BI-10003007,50,60,2,4,2.4,57.6,7.600000000000001
4682,OFF-FA-10000936,30,30,9,3,0.9,29.1,-0.8999999999999986
4683,TEC-PH-10003811,810,860,9,4,34.4,825.6,15.600000000000023
4684,FUR-TA-10004152,230,240,4,3,7.2,232.8,2.8000000000000114
4685,FUR-BO-10002853,140,160,4,2,3.2,156.8,16.80000000000001
4686,OFF-BI-10002071,0,0,2,4,0.0,0.0,0.0
4687,OFF-FA-10000053,10,10,7,3,0.3,9.7,-0.3000000000000007
4688,TEC-PH-10001305,390,440,9,3,13.2,426.8,36.80000000000001
4689,OFF-BI-10001525,10,10,5,4,0.4,9.6,-0.40000000000000036
4690,FUR-FU-10001876,50,50,2,2,1.0,49.0,-1.0
4691,TEC-AC-10003628,60,70,3,3,2.1,67.9,7.900000000000006
4692,FUR-CH-10004860,210,240,3,2,4.8,235.2,25.19999999999999
